"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.112008426966292,0.00906162826610465,0.0477402668718044,-0.0296170103395951
0.112710674157303,-0.00112087225586795,0.0397862790872749,-0.0420280235990108
0.113412921348315,-0.0110791446431365,0.0311387135993172,-0.0532970028855902
0.114115168539326,-0.00584423693904836,0.0392528325521737,-0.0509413064302704
0.114817415730337,-0.0403711953832372,0.00259914371475604,-0.0833415344812304
0.115519662921348,-0.0330955887625569,0.010965085788331,-0.0771562633134448
0.11622191011236,-0.0272459171173923,0.0156653191330678,-0.0701571533678524
0.116924157303371,-0.0284106021959156,0.0135219330902144,-0.0703431374820455
0.117626404494382,-0.00747075974017199,0.0351079830634413,-0.0500495025437853
0.118328651685393,-0.0221950269243331,0.0210352752929557,-0.0654253291416219
0.119030898876404,-0.00414299541516458,0.0390272351367708,-0.0473132259671
0.119733146067416,-0.010988963500804,0.0348575032084033,-0.0568354302100113
0.120435393258427,-0.018551684012521,0.0287986632826724,-0.0659020313077145
0.121137640449438,-0.0301399246262268,0.015127839560342,-0.0754076888127955
0.121839887640449,-0.0152985147870072,0.0301246702968186,-0.060721699870833
0.122542134831461,-0.00643294560320924,0.0361100894987315,-0.04897598070515
0.123244382022472,-0.0196180364246315,0.0247581457909537,-0.0639942186402167
0.123946629213483,-0.01713176183359,0.0244795884332141,-0.0587431121003941
0.124648876404494,0.00663152068453999,0.0506168088932722,-0.0373537675241922
0.125351123595506,0.00742175180071658,0.0516535566314831,-0.03681005303005
0.126053370786517,0.00711697105402073,0.0487450660431919,-0.0345111239351505
0.126755617977528,0.0188050146527987,0.0616538468810818,-0.0240438175754843
0.127457865168539,0.00804585364903355,0.0502153219742762,-0.0341236146762091
0.128160112359551,-0.00622006086346612,0.0389690351449657,-0.051409156871898
0.128862359550562,-0.0103233981569283,0.0326396945670593,-0.0532864908809159
0.129564606741573,-0.0120724798984787,0.0327405046709377,-0.0568854644678951
0.130266853932584,-0.00616611739988104,0.0400859342373151,-0.0524181690370772
0.130969101123595,-0.00278730041225364,0.0410478390505736,-0.0466224398750809
0.131671348314607,-0.00779945784438592,0.0347306573724318,-0.0503295730612037
0.132373595505618,-0.0160702601532593,0.0252869364573299,-0.0574274567638486
0.133075842696629,-0.00601200049087265,0.0364540448877766,-0.0484780458695219
0.13377808988764,0.00577591904264775,0.0489338048870903,-0.0373819668017948
0.134480337078652,0.00790874574852185,0.0537515325671257,-0.037934041070082
0.135182584269663,-0.00622617066367598,0.0384043249516214,-0.0508566662789733
0.135884831460674,-0.0141090080006238,0.0324646059216796,-0.0606826219229272
0.136587078651685,-0.0134963527498249,0.0305295817206134,-0.0575222872202632
